X,Y,l1_leaf_types,l2_genus,l3_species
427791.869,5861703.092,needleleaf,douglas fir,douglas fir
467931.3063,5874654.583,needleleaf,douglas fir,douglas fir
447538.9094,5871294.76,needleleaf,douglas fir,douglas fir
463367.3088,5878494.004,needleleaf,douglas fir,douglas fir
424832.25,5863325.505,needleleaf,douglas fir,douglas fir
413774.9416,5833366.795,needleleaf,douglas fir,douglas fir
393073.1302,5817690.172,needleleaf,douglas fir,douglas fir
508451.9157,5903103.113,needleleaf,douglas fir,douglas fir
510044.6305,5903878.732,needleleaf,douglas fir,douglas fir
479856.6917,5866996.853,needleleaf,douglas fir,douglas fir
442404.144,5913091.95,needleleaf,douglas fir,douglas fir
451065.8697,5876415.172,needleleaf,douglas fir,douglas fir
454331.7716,5859869.33,needleleaf,douglas fir,douglas fir
504866.3262,5902774.364,needleleaf,douglas fir,douglas fir
486203.2818,5951356.228,needleleaf,douglas fir,douglas fir
441435.8954,5886510.252,needleleaf,douglas fir,douglas fir
427417.2191,5866261.304,needleleaf,douglas fir,douglas fir
420822.1001,5818289.312,needleleaf,douglas fir,douglas fir
435239.0525,5860372.931,needleleaf,douglas fir,douglas fir
425307.527,5931329.708,needleleaf,douglas fir,douglas fir
448134.2124,5855931.934,needleleaf,douglas fir,douglas fir
424735.1064,5824365.363,needleleaf,douglas fir,douglas fir
439425.5541,5861802.639,broadleaf,oak,sessile oak
428126.583,5862404.141,broadleaf,oak,sessile oak
454043.2376,5848658.944,broadleaf,oak,sessile oak
424298.5848,5866899.349,broadleaf,oak,sessile oak
416134.9222,5825077.467,broadleaf,oak,sessile oak
424645.957,5844891.989,broadleaf,oak,sessile oak
472731.4486,5863436.394,broadleaf,oak,sessile oak
512032.6853,5917448.197,broadleaf,oak,sessile oak
439452.4937,5861763.138,broadleaf,oak,sessile oak
507574.1628,5902076.308,broadleaf,oak,sessile oak
448480.8554,5871304.912,broadleaf,oak,sessile oak
464832.8239,5844409.849,broadleaf,oak,sessile oak
473475.6402,5862604.925,broadleaf,oak,sessile oak
453215.0614,5859912.908,broadleaf,oak,sessile oak
440224.3451,5862053.099,broadleaf,oak,sessile oak
442289.5656,5862191.383,broadleaf,oak,sessile oak
476609.7208,5867132.151,broadleaf,oak,sessile oak
408859.9682,5907058.101,broadleaf,oak,sessile oak
453076.6001,5860145.63,broadleaf,oak,sessile oak
394646.7298,5818068.499,broadleaf,oak,sessile oak
472787.031,5863669.34,broadleaf,oak,sessile oak
490650.4187,5861925.623,broadleaf,oak,sessile oak
424654.9627,5863396.248,broadleaf,oak,sessile oak
505691.7732,5902678.025,broadleaf,oak,sessile oak
461181.1493,5884857.086,broadleaf,oak,sessile oak
486716.5424,5943703.801,broadleaf,oak,sessile oak
513757.787,5906900.073,broadleaf,oak,sessile oak
465075.1288,5862843.413,broadleaf,oak,sessile oak
459057.9929,5874878.849,broadleaf,oak,sessile oak
508172.7332,5902923.511,broadleaf,oak,sessile oak
512365.5172,5917053.8,broadleaf,oak,sessile oak
507628.9772,5902100.731,broadleaf,oak,sessile oak
453167.3659,5859942.009,broadleaf,oak,sessile oak
453778.5393,5848555.331,broadleaf,oak,sessile oak
426587.2296,5809667.108,broadleaf,oak,sessile oak
421110.2485,5817225.743,broadleaf,oak,sessile oak
428021.096,5862039.986,broadleaf,oak,sessile oak
494905.6209,5933889.588,broadleaf,oak,sessile oak
423839.8472,5866286.004,broadleaf,oak,sessile oak
439953.2137,5862791.879,broadleaf,oak,sessile oak
485672.2713,5861801.709,broadleaf,oak,sessile oak
473113.2862,5863257.364,broadleaf,oak,sessile oak
441547.2428,5861630.336,broadleaf,oak,sessile oak
447718.6833,5823884.346,broadleaf,oak,sessile oak
476675.7255,5867239.501,broadleaf,oak,sessile oak
496586.5274,5914409.586,broadleaf,oak,sessile oak
439900.8331,5862843.789,broadleaf,oak,sessile oak
406858.5478,5907454.245,broadleaf,oak,sessile oak
417624.2127,5819746.415,broadleaf,oak,sessile oak
423548.0712,5846353.247,broadleaf,oak,sessile oak
435026.3548,5823711.669,broadleaf,oak,sessile oak
454336.0118,5860245.912,broadleaf,oak,sessile oak
453033.9606,5859390.244,broadleaf,oak,sessile oak
465187.9228,5844575.113,broadleaf,oak,sessile oak
475911.3881,5950738.209,broadleaf,oak,sessile oak
413592.5008,5832694.308,broadleaf,oak,sessile oak
421092.016,5818017.011,broadleaf,oak,sessile oak
512795.0619,5917512.143,broadleaf,oak,sessile oak
413593.3265,5832760.108,broadleaf,oak,sessile oak
457488.8172,5868119.926,broadleaf,oak,sessile oak
515248.3786,5896116.284,broadleaf,oak,sessile oak
421585.3933,5816334.498,broadleaf,oak,sessile oak
413494.7807,5832758.668,broadleaf,oak,sessile oak
423587.8322,5846261.998,broadleaf,oak,sessile oak
515128.4287,5904489.816,broadleaf,oak,sessile oak
484819.2784,5935388.867,broadleaf,oak,sessile oak
423575.633,5846279.463,broadleaf,oak,sessile oak
421854.9291,5816217.824,broadleaf,oak,sessile oak
458036.5263,5849742.655,broadleaf,oak,sessile oak
427721.3006,5861851.606,broadleaf,oak,sessile oak
513644.7084,5906769.661,broadleaf,oak,sessile oak
439518.8545,5861688.776,broadleaf,oak,sessile oak
420859.0418,5817196.409,broadleaf,oak,sessile oak
424760.8719,5869211.873,broadleaf,oak,sessile oak
453963.5644,5848428.04,broadleaf,oak,sessile oak
500651.3213,5928752.507,broadleaf,oak,sessile oak
440330.575,5862839.493,broadleaf,oak,sessile oak
512510.2871,5892829.41,broadleaf,oak,sessile oak
492119.151,5914699.232,broadleaf,oak,sessile oak
416180.1034,5825086.585,broadleaf,oak,sessile oak
442144.6663,5862149.126,broadleaf,oak,sessile oak
463845.5985,5871882.971,broadleaf,oak,sessile oak
513952.6726,5908169.57,broadleaf,oak,sessile oak
511067.9729,5893966.477,broadleaf,oak,sessile oak
459900.0779,5884798.793,broadleaf,oak,sessile oak
441053.5914,5885998.309,broadleaf,oak,sessile oak
452865.8723,5861204.954,broadleaf,oak,sessile oak
511477.2533,5894018.074,broadleaf,oak,sessile oak
476269.5949,5904601.503,broadleaf,oak,sessile oak
446369.5017,5857997.495,broadleaf,oak,sessile oak
489877.3828,5862013.717,broadleaf,oak,sessile oak
434983.3559,5823700.468,broadleaf,oak,sessile oak
457920.2644,5867032.39,broadleaf,oak,sessile oak
472484.1255,5862689.501,broadleaf,oak,sessile oak
424698.2402,5844910.492,broadleaf,oak,sessile oak
423784.048,5866283.351,broadleaf,oak,sessile oak
426313.2006,5863853.8,broadleaf,oak,sessile oak
448502.0858,5856082.203,broadleaf,oak,sessile oak
421171.4907,5817009.54,broadleaf,oak,sessile oak
445973.7298,5858630.005,broadleaf,oak,sessile oak
397672.4286,5819256.366,broadleaf,oak,sessile oak
427532.1117,5810940.299,broadleaf,oak,sessile oak
374391.5264,5838694.637,broadleaf,oak,sessile oak
509293.493,5899524.892,broadleaf,oak,sessile oak
515058.185,5896159.745,broadleaf,oak,sessile oak
515235.1093,5896080.218,broadleaf,oak,sessile oak
449687.1856,5871137.989,broadleaf,oak,sessile oak
427908.9138,5862220.961,broadleaf,oak,sessile oak
472445.6521,5862734.536,broadleaf,oak,sessile oak
484891.2886,5935100.538,broadleaf,oak,sessile oak
416192.2546,5824735.313,broadleaf,oak,sessile oak
445131.0843,5875837.682,broadleaf,oak,sessile oak
486798.6173,5860880.063,broadleaf,oak,sessile oak
457952.9906,5849556.487,broadleaf,oak,sessile oak
485727.7546,5861844.932,broadleaf,oak,sessile oak
485742.8808,5861867.449,broadleaf,oak,sessile oak
407087.3945,5907112.458,broadleaf,oak,sessile oak
421666.0935,5844826.32,broadleaf,oak,sessile oak
485046.1908,5935472.728,broadleaf,oak,sessile oak
511855.4727,5893703.846,broadleaf,oak,sessile oak
434713.2252,5859679.427,broadleaf,oak,sessile oak
489176.4434,5852630.394,broadleaf,oak,sessile oak
441256.1671,5861670.27,broadleaf,oak,sessile oak
454387.8407,5860262.406,broadleaf,oak,sessile oak
500085.1717,5919099.662,broadleaf,oak,sessile oak
473816.1257,5861582.063,broadleaf,oak,sessile oak
443471.6745,5865354.332,broadleaf,oak,sessile oak
453202.0029,5859887.274,broadleaf,oak,sessile oak
424614.8465,5862552.544,broadleaf,oak,sessile oak
427101.9048,5860252.306,broadleaf,oak,sessile oak
442092.5511,5863124.168,broadleaf,oak,sessile oak
408765.0198,5907184.828,broadleaf,oak,sessile oak
423270.77,5845449.46,broadleaf,oak,sessile oak
480927.6369,5901380.132,broadleaf,oak,sessile oak
439477.4998,5861752.723,broadleaf,oak,sessile oak
428302.7576,5862973.1,broadleaf,oak,sessile oak
429005.1329,5855219.548,broadleaf,oak,sessile oak
473644.2177,5862222.431,broadleaf,oak,sessile oak
509274.4124,5899587.547,broadleaf,oak,sessile oak
486734.7371,5943665.618,broadleaf,oak,sessile oak
448098.8371,5856125.053,broadleaf,oak,sessile oak
446313.6595,5858017.726,broadleaf,oak,sessile oak
426891.3247,5808944.564,broadleaf,oak,sessile oak
464869.164,5862087.169,broadleaf,oak,sessile oak
464695.723,5862103.562,broadleaf,oak,sessile oak
399922.6987,5818729.277,broadleaf,oak,sessile oak
400078.1091,5818763.442,broadleaf,oak,sessile oak
427780.1981,5861950.852,broadleaf,oak,sessile oak
428931.6533,5862669.176,broadleaf,oak,sessile oak
428064.4911,5917269.404,broadleaf,oak,sessile oak
514942.9025,5896598.799,broadleaf,oak,sessile oak
443577.1608,5859742.028,broadleaf,oak,sessile oak
507957.5988,5928609.962,broadleaf,oak,sessile oak
465113.7504,5862766.107,broadleaf,oak,sessile oak
465212.1491,5844588.542,broadleaf,oak,sessile oak
408859.5252,5907218.855,broadleaf,oak,sessile oak
421635.877,5815871.316,broadleaf,oak,sessile oak
426888.3464,5808923.859,broadleaf,oak,sessile oak
442243.5314,5862558.17,broadleaf,oak,sessile oak
428144.5807,5862440.776,broadleaf,oak,sessile oak
424466.0177,5824130.007,broadleaf,oak,sessile oak
388237.377,5817346.395,broadleaf,oak,sessile oak
512225.3782,5917370.881,broadleaf,oak,sessile oak
478174.9883,5900357.385,broadleaf,oak,sessile oak
450071.253,5871392.474,broadleaf,oak,sessile oak
427875.0052,5862300.123,broadleaf,oak,sessile oak
453428.5929,5860383.652,broadleaf,oak,sessile oak
453866.7005,5848599.518,broadleaf,oak,sessile oak
443391.1629,5865616.783,broadleaf,oak,sessile oak
453761.2981,5848571.609,broadleaf,oak,sessile oak
447537.6478,5824150.022,broadleaf,oak,sessile oak
453411.407,5860417.051,broadleaf,oak,sessile oak
452737.8392,5860791.849,broadleaf,oak,sessile oak
425098.9237,5810292.989,broadleaf,oak,sessile oak
408820.4882,5907110.977,broadleaf,oak,sessile oak
480960.0478,5901375.762,broadleaf,oak,sessile oak
448615.3301,5872516.61,broadleaf,oak,sessile oak
490590.2694,5862124.744,broadleaf,oak,sessile oak
475898.9953,5950690.535,broadleaf,oak,sessile oak
489442.99,5943516.9,broadleaf,oak,sessile oak
453070.6049,5860124.891,broadleaf,oak,sessile oak
502063.1676,5928602.149,broadleaf,oak,sessile oak
375791.4385,5842909.124,broadleaf,oak,sessile oak
485238.5887,5937843.111,broadleaf,oak,sessile oak
494331.4075,5933429.516,broadleaf,oak,sessile oak
478236.9447,5900320.119,broadleaf,oak,sessile oak
454431.6752,5860272.55,broadleaf,oak,sessile oak
442220.6998,5862537.249,broadleaf,oak,sessile oak
426298.1126,5863880.268,broadleaf,oak,sessile oak
478699.0873,5855940.417,broadleaf,oak,sessile oak
475701.3556,5905321.747,broadleaf,oak,sessile oak
472797.64,5863388.86,broadleaf,oak,sessile oak
473025.5183,5863223.175,broadleaf,oak,sessile oak
513987.6323,5908198.085,broadleaf,oak,sessile oak
511200.5027,5894001.823,broadleaf,oak,sessile oak
442203.2934,5863173.236,broadleaf,oak,sessile oak
441738.0261,5860865.674,broadleaf,oak,sessile oak
464798.23,5844387.532,broadleaf,oak,sessile oak
490644.1729,5861947.707,broadleaf,oak,sessile oak
424638.8637,5844921.376,broadleaf,oak,sessile oak
406865.3588,5907404.888,broadleaf,oak,sessile oak
421116.9151,5817206.438,broadleaf,oak,sessile oak
482426.7802,5864022.995,broadleaf,oak,sessile oak
452912.9016,5860450.858,broadleaf,oak,sessile oak
423488.4793,5845801.515,broadleaf,oak,sessile oak
482194.0066,5918616.291,broadleaf,oak,sessile oak
448054.383,5856141.703,broadleaf,oak,sessile oak
472625.6072,5863525.4,broadleaf,oak,sessile oak
453326.2232,5860413.59,broadleaf,oak,sessile oak
508116.443,5902929.867,broadleaf,oak,sessile oak
489252.1582,5852608.942,broadleaf,oak,sessile oak
480832.7535,5901410.928,broadleaf,oak,sessile oak
406902.496,5907433.776,broadleaf,oak,sessile oak
441328.315,5865805.694,broadleaf,oak,sessile oak
488863.3869,5863419.321,broadleaf,oak,sessile oak
464795.8801,5862143.815,broadleaf,oak,sessile oak
421626.6903,5816329.813,broadleaf,oak,sessile oak
482461.3891,5864032.489,broadleaf,oak,sessile oak
375764.8694,5842989.77,broadleaf,oak,sessile oak
512375.9792,5916959.432,broadleaf,oak,sessile oak
453004.7746,5860203.984,broadleaf,oak,sessile oak
491870.4479,5912454.705,broadleaf,oak,sessile oak
511603.7649,5899427.061,broadleaf,oak,sessile oak
513993.2449,5908173.857,broadleaf,oak,sessile oak
464085.1984,5872401.612,broadleaf,oak,sessile oak
442718.6545,5862205.303,broadleaf,oak,sessile oak
416075.6077,5824714.644,broadleaf,oak,sessile oak
406924.6745,5907377.799,broadleaf,oak,sessile oak
439913.9562,5886805.813,broadleaf,oak,sessile oak
510456.0733,5904627.667,broadleaf,oak,sessile oak
428090.2841,5862126.691,broadleaf,oak,sessile oak
492026.7332,5912493.671,broadleaf,oak,sessile oak
416118.8051,5825096.497,broadleaf,oak,sessile oak
442037.952,5860312.574,broadleaf,oak,sessile oak
423270.2898,5845303.245,broadleaf,oak,sessile oak
448371.0395,5855861.663,broadleaf,oak,sessile oak
475817.6721,5905252.507,broadleaf,oak,sessile oak
428308.7692,5862944.073,broadleaf,oak,sessile oak
424573.0997,5844900.602,broadleaf,oak,sessile oak
472661.3585,5867713.491,broadleaf,oak,sessile oak
443696.7546,5862930.323,broadleaf,oak,sessile oak
447178.4329,5858148.136,broadleaf,oak,sessile oak
427093.1181,5860229.939,broadleaf,oak,sessile oak
509987.6421,5903924.918,broadleaf,oak,sessile oak
450680.1042,5854838.004,broadleaf,oak,sessile oak
496610.8151,5914308.086,broadleaf,oak,sessile oak
453851.9891,5833081.134,broadleaf,oak,sessile oak
511135.1758,5894007.946,broadleaf,oak,sessile oak
502036.3473,5928597.112,broadleaf,oak,sessile oak
422870.183,5845800.895,broadleaf,oak,sessile oak
446476.9295,5858310.521,broadleaf,oak,sessile oak
459010.4032,5874915.942,broadleaf,oak,sessile oak
420789.7385,5817176.233,broadleaf,oak,sessile oak
441695.0704,5860746.759,broadleaf,oak,sessile oak
457453.705,5868106.866,broadleaf,oak,sessile oak
420131.9667,5819293.346,broadleaf,oak,sessile oak
442346.4261,5862233.296,broadleaf,oak,sessile oak
422599.2578,5864485.641,broadleaf,oak,sessile oak
437612.4262,5802329.749,broadleaf,oak,sessile oak
394645.7213,5818106.991,broadleaf,oak,sessile oak
464316.0802,5856841.522,broadleaf,oak,sessile oak
467895.7622,5863583.076,broadleaf,oak,sessile oak
473589.7173,5862541.823,broadleaf,oak,sessile oak
489456.1102,5943459.133,broadleaf,oak,sessile oak
429090.2288,5855346.436,broadleaf,oak,sessile oak
446919.9477,5857594.665,broadleaf,oak,sessile oak
449888.7315,5870898.82,broadleaf,oak,sessile oak
511110.2935,5894019.049,broadleaf,oak,sessile oak
507606.519,5902084.117,broadleaf,oak,sessile oak
505700.5069,5902652.265,broadleaf,oak,sessile oak
454247.3796,5860258.137,broadleaf,oak,sessile oak
473607.4648,5862480.247,broadleaf,oak,sessile oak
473977.2501,5861417.443,broadleaf,oak,sessile oak
442581.3061,5862783.403,broadleaf,oak,sessile oak
439407.1554,5861943.205,broadleaf,oak,sessile oak
424478.8344,5824071.483,broadleaf,oak,sessile oak
446528.2935,5858287.575,broadleaf,oak,sessile oak
511187.7638,5893985.257,broadleaf,oak,sessile oak
453044.9558,5860163.816,broadleaf,oak,sessile oak
424495.0392,5862768.611,broadleaf,oak,sessile oak
459063.6528,5874950.002,broadleaf,oak,sessile oak
480763.0455,5901436.677,broadleaf,oak,sessile oak
441331.761,5886550.506,broadleaf,oak,sessile oak
407151.6712,5907051.824,broadleaf,oak,sessile oak
417672.7266,5819831.297,broadleaf,oak,sessile oak
495030.1203,5935472.004,broadleaf,oak,sessile oak
429035.0218,5855376.279,broadleaf,oak,sessile oak
427080.2704,5860266.106,broadleaf,oak,sessile oak
475624.7981,5905299.808,broadleaf,oak,sessile oak
478188.9457,5955107.552,broadleaf,oak,sessile oak
453336.6883,5860355.468,broadleaf,oak,sessile oak
424681.6135,5869242.496,broadleaf,oak,sessile oak
424637.4759,5862467.849,broadleaf,oak,sessile oak
424707.6597,5863129.241,broadleaf,oak,sessile oak
421619.445,5815806.692,broadleaf,oak,sessile oak
512124.9803,5917377.282,broadleaf,oak,sessile oak
448642.9152,5872538.117,broadleaf,oak,sessile oak
424853.6131,5863075.918,broadleaf,oak,sessile oak
442474.7328,5862727.244,broadleaf,oak,sessile oak
490543.7529,5861969.22,broadleaf,oak,sessile oak
452920.5282,5860390.963,broadleaf,oak,sessile oak
375734.4319,5842991.855,broadleaf,oak,sessile oak
485075.182,5935417.915,broadleaf,oak,sessile oak
473732.3891,5861684.298,broadleaf,oak,sessile oak
467874.1091,5863589.084,broadleaf,oak,sessile oak
490667.6502,5862040.69,broadleaf,oak,sessile oak
442550.6616,5862146.02,broadleaf,oak,sessile oak
442385.4824,5862626.625,broadleaf,oak,sessile oak
475897.4103,5950633.79,broadleaf,oak,sessile oak
441139.5135,5863130.642,broadleaf,oak,sessile oak
510000.0738,5903892.522,broadleaf,oak,sessile oak
